52o,,0,_,v,1,1,,ni
52o,,0,_,v,1,1,,pal
52o,,0,_,v,1,1,,sal
52o,,0,_,v,1,1,,sau
52o,,0,_,v,1,1,,sur
52o,,0,_,v,1,1,,toi
52o,,0,_,v,1,1,,ul
52o,,0,_,v,1,1,,val
52o,,0,_,v,1,1,,vat
52o,,1,k,,1,1,,ai
52o,,1,k,,1,1,,au
52o,,1,k,,1,1,,hal
52o,,1,k,,1,1,,hiu
52o,,1,k,,1,1,,lau
52o,,1,k,,1,1,,loh
52o,,1,k,,1,1,,loi
52o,,1,k,,1,1,,oi
52o,,1,k,,1,1,,pii
52o,,1,k,,1,1,,ta
52o,,1,k,,1,1,,tai
52o,,1,k,,1,1,,vel
52o,,2,p,v,1,1,,ar
52o,,2,p,v,1,1,,hi
52o,,2,p,v,1,1,,lei
52o,,2,p,v,1,1,,li
52o,,2,p,v,1,1,,rie
52o,,2,p,v,1,1,,rii
52o,,2,p,v,1,1,,sil
52o,,2,p,v,1,1,,tar
52o,,2,p,v,1,1,,vir
52o,,2,t,d,1,1,,ai
52o,,2,t,d,1,1,,e
52o,,2,t,d,1,1,,hau
52o,,2,t,d,1,1,,huh
52o,,2,t,d,1,1,,hui
52o,,2,t,d,1,1,,huuh
52o,,2,t,d,1,1,,kie
52o,,2,t,d,1,1,,kieh
52o,,2,t,d,1,1,,ku
52o,,2,t,d,1,1,,la
52o,,2,t,d,1,1,,lieh
52o,,2,t,d,1,1,,ni
52o,,2,t,d,1,1,,reu
52o,,2,t,d,1,1,,reuh
52o,,2,t,d,1,1,,riuh
52o,,2,t,d,1,1,,si
52o,,2,t,d,1,1,,tah
52o,,2,t,d,1,1,,veuh
52o,,2,t,d,1,1,,vi
52o,,2,t,d,1,1,,vih
52o,,2,t,d,1,1,,viuh
52o,,3,k,,1,1,,hauk
52o,,3,k,,1,1,,lauk
52o,,3,k,,1,1,,pilk
52o,,3,k,,1,1,,rik
52o,,3,p,,1,1,,harp
52o,,3,t,,1,1,,viit
52o,,4,k,g,1,1,,pen
52o,,4,k,g,1,1,,pin
52o,,4,p,m,1,1,,tem
52o,,4,t,r,1,1,,ker
52o,,4,t,r,1,1,,var
52u,,0,_,h,1,1,,ke
52u,,0,_,h,1,1,,kie
52u,,0,_,h,1,1,,kuo
52u,,0,_,h,1,1,,lie
52u,,0,_,h,1,1,,pu
52u,,0,_,h,1,1,,rie
52u,,0,_,h,1,1,,viu
52u,,0,_,h,2,1,,leu
52u,,0,_,h,2,1,,suu
52u,,0,_,j,1,1,,hor
52u,,0,_,j,1,1,,hul
52u,,0,_,j,1,1,,huo
52u,,0,_,j,1,1,,kar
52u,,0,_,j,1,1,,kil
52u,,0,_,j,1,1,,lei
52u,,0,_,j,1,1,,lo
52u,,0,_,j,1,1,,sol
52u,,0,_,j,1,1,,su
52u,,0,_,j,1,1,,tor
52u,,0,_,j,1,1,,u
52u,,0,_,j,2,1,,ar
52u,,0,_,j,2,1,,vai
52u,,0,_,j,2,1,,var
52u,,0,_,k,1,1,,heh
52u,,0,_,k,1,1,,het
52u,,0,_,k,1,1,,hih
52u,,0,_,k,1,1,,hiis
52u,,0,_,k,1,1,,hoh
52u,,0,_,k,1,1,,jat
52u,,0,_,k,1,1,,kers
52u,,0,_,k,1,1,,kirs
52u,,0,_,k,1,1,,kors
52u,,0,_,k,1,1,,leis
52u,,0,_,k,1,1,,lois
52u,,0,_,k,1,1,,lous
52u,,0,_,k,1,1,,nars
52u,,0,_,k,1,1,,nirs
52u,,0,_,k,1,1,,not
52u,,0,_,k,1,1,,pirs
52u,,0,_,k,1,1,,puh
52u,,0,_,k,1,1,,purs
52u,,0,_,k,1,1,,ret
52u,,0,_,k,1,1,,rois
52u,,0,_,k,1,1,,rous
52u,,0,_,k,1,1,,rus
52u,,0,_,k,1,1,,tih
52u,,0,_,k,1,1,,tirs
52u,,0,_,k,1,1,,turs
52u,,0,_,k,1,1,,uh
52u,,0,_,k,2,1,,ah
52u,,0,_,k,2,1,,hels
52u,,0,_,k,2,1,,hols
52u,,0,_,k,2,1,,hut
52u,,0,_,k,2,1,,jus
52u,,0,_,k,2,1,,lais
52u,,0,_,k,2,1,,mais
52u,,0,_,k,2,1,,nut
52u,,0,_,k,2,1,,pars
52u,,0,_,k,2,1,,rais
52u,,0,_,k,2,1,,rus
52u,,0,_,k,2,1,,rut
52u,,0,_,k,2,1,,saih
52u,,0,_,k,2,1,,tars
52u,,0,_,l,1,1,,hei
52u,,0,_,l,1,1,,hil
52u,,0,_,l,1,1,,kel
52u,,0,_,l,1,1,,kii
52u,,0,_,l,1,1,,kil
52u,,0,_,l,1,1,,ku
52u,,0,_,l,1,1,,kuu
52u,,0,_,l,1,1,,lel
52u,,0,_,l,1,1,,lil
52u,,0,_,l,1,1,,so
52u,,0,_,l,1,1,,va
52u,,0,_,l,2,1,,haa
52u,,0,_,l,2,1,,hai
52u,,0,_,l,2,1,,hul
52u,,0,_,l,2,1,,lol
52u,,0,_,l,2,1,,lul
52u,,0,_,l,2,1,,pai
52u,,0,_,l,2,1,,sai
52u,,0,_,m,1,1,,am
52u,,0,_,m,1,1,,kuu
52u,,0,_,m,1,1,,sam
52u,,0,_,m,1,1,,tum
52u,,0,_,n,1,1,,hir
52u,,0,_,n,1,1,,kei
52u,,0,_,n,1,1,,ki
52u,,0,_,n,1,1,,pai
52u,,0,_,n,1,1,,ui
52u,,0,_,n,1,1,,va
52u,,0,_,n,2,1,,ve
52u,,0,_,r,1,1,,he
52u,,0,_,r,1,1,,li
52u,,0,_,r,1,1,,no
52u,,0,_,r,1,1,,pe
52u,,0,_,r,1,1,,to
52u,,0,_,r,1,1,,vaa
52u,,0,_,r,1,1,,vi
52u,,0,_,r,2,1,,vuo
52u,,0,_,s,1,1,,a
52u,,0,_,s,1,1,,ho
52u,,0,_,s,1,1,,kut
52u,,0,_,s,1,1,,lau
52u,,0,_,s,1,1,,lip
52u,,0,_,s,1,1,,lok
52u,,0,_,s,1,1,,lonk
52u,,0,_,s,1,1,,lui
52u,,0,_,s,1,1,,nak
52u,,0,_,s,1,1,,nap
52u,,0,_,s,1,1,,nik
52u,,0,_,s,1,1,,o
52u,,0,_,s,1,1,,pai
52u,,0,_,s,1,1,,pur
52u,,0,_,s,1,1,,rak
52u,,0,_,s,1,1,,rii
52u,,0,_,s,1,1,,rip
52u,,0,_,s,1,1,,tir
52u,,0,_,s,1,1,,tuok
52u,,0,_,s,1,1,,tur
52u,,0,_,s,1,2,,hal,vek
52u,,0,_,s,1,2,,kam,mok
52u,,0,_,s,1,2,,kum,mak
52u,,0,_,s,1,2,,kum,mek
52u,,0,_,s,1,2,,o,mak
52u,,0,_,s,1,2,,o,tak
52u,,0,_,s,1,2,,ou,dok
52u,,0,_,s,1,2,,pa,hak
52u,,0,_,s,1,2,,pa,hek
52u,,0,_,s,1,2,,pal,jok
52u,,0,_,s,1,2,,vie,rok
52u,,0,_,s,2,1,,ek
52u,,0,_,s,2,1,,her
52u,,0,_,s,2,1,,ku
52u,,0,_,s,2,1,,kup
52u,,0,_,s,2,1,,lap
52u,,0,_,s,2,1,,pu
52u,,0,_,s,2,1,,rap
52u,,0,_,s,2,1,,suok
52u,,0,_,s,2,1,,tul
52u,,0,_,s,2,1,,va
52u,,0,_,s,2,2,,hu,vak
52u,,0,_,s,2,2,,pie,nek
52u,,0,_,s,2,2,,va,hak
52u,,0,_,s,2,2,,va,hek
52u,,0,_,t,1,1,,as
52u,,0,_,t,1,1,,is
52u,,0,_,t,1,1,,kas
52u,,0,_,t,1,1,,koos
52u,,0,_,t,1,1,,kos
52u,,0,_,t,1,1,,mais
52u,,0,_,t,1,1,,maus
52u,,0,_,t,1,1,,muis
52u,,0,_,t,1,1,,mus
52u,,0,_,t,1,1,,pais
52u,,0,_,t,1,1,,pois
52u,,0,_,t,1,1,,ruos
52u,,0,_,t,1,1,,saas
52u,,0,_,t,1,1,,sois
52u,,0,_,t,1,1,,suis
52u,,0,_,t,1,1,,suos
52u,,0,_,t,1,1,,tois
52u,,0,_,t,1,1,,tu
52u,,0,_,t,1,1,,tuu
52u,,0,_,t,1,2,,ah,dis
52u,,0,_,t,1,2,,ai,kais
52u,,0,_,t,1,2,,ai,kuis
52u,,0,_,t,1,2,,ai,neis
52u,,0,_,t,1,2,,a,lis
52u,,0,_,t,1,2,,al,tis
52u,,0,_,t,1,2,,a,ris
52u,,0,_,t,1,2,,ar,kis
52u,,0,_,t,1,2,,au,tois
52u,,0,_,t,1,2,,e,dus
52u,,0,_,t,1,2,,e,los
52u,,0,_,t,1,2,,get,tois
52u,,0,_,t,1,2,,haa,lis
52u,,0,_,t,1,2,,ham,mas
52u,,0,_,t,1,2,,har,mis
52u,,0,_,t,1,2,,har,ras
52u,,0,_,t,1,2,,hau,ras
52u,,0,_,t,1,2,,hei,jas
52u,,0,_,t,1,2,,her,mos
52u,,0,_,t,1,2,,hi,das
52u,,0,_,t,1,2,,hie,nos
52u,,0,_,t,1,2,,hiil,los
52u,,0,_,t,1,2,,hi,os
52u,,0,_,t,1,2,,hir,mus
52u,,0,_,t,1,2,,hoi,kis
52u,,0,_,t,1,2,,hui,kais
52u,,0,_,t,1,2,,hui,pis
52u,,0,_,t,1,2,,huo,is
52u,,0,_,t,1,2,,huo,jis
52u,,0,_,t,1,2,,huo,kois
52u,,0,_,t,1,2,,huo,les
52u,,0,_,t,1,2,,hur,jis
52u,,0,_,t,1,2,,i,has
52u,,0,_,t,1,2,,il,mas
52u,,0,_,t,1,2,,i,los
52u,,0,_,t,1,2,,in,nos
52u,,0,_,t,1,2,,is,kos
52u,,0,_,t,1,2,,ja,los
52u,,0,_,t,1,2,,jul,mis
52u,,0,_,t,1,2,,ka,jas
52u,,0,_,t,1,2,,kal,lis
52u,,0,_,t,1,2,,kan,gas
52u,,0,_,t,1,2,,kan,gis
52u,,0,_,t,1,2,,ka,rais
52u,,0,_,t,1,2,,kar,kais
52u,,0,_,t,1,2,,kau,his
52u,,0,_,t,1,2,,kau,nis
52u,,0,_,t,1,2,,kel,las
52u,,0,_,t,1,2,,ker,ros
52u,,0,_,t,1,2,,kiin,nos
52u,,0,_,t,1,2,,kii,vas
52u,,0,_,t,1,2,,kim,mas
52u,,0,_,t,1,2,,ki,nos
52u,,0,_,t,1,2,,kir,kas
52u,,0,_,t,1,2,,kiu,kus
52u,,0,_,t,1,2,,koh,dis
52u,,0,_,t,1,2,,ko,mis
52u,,0,_,t,1,2,,kom,pas
52u,,0,_,t,1,2,,ko,neis
52u,,0,_,t,1,2,,ko,ros
52u,,0,_,t,1,2,,kou,kis
52u,,0,_,t,1,2,,kou,ris
52u,,0,_,t,1,2,k,roo,nis
52u,,0,_,t,1,2,,ku,kis
52u,,0,_,t,1,2,,kum,mas
52u,,0,_,t,1,2,,kup,ris
52u,,0,_,t,1,2,,ku,ris
52u,,0,_,t,1,2,,kur,jis
52u,,0,_,t,1,2,,kur,tis
52u,,0,_,t,1,2,,ku,tis
52u,,0,_,t,1,2,,ku,vas
52u,,0,_,t,1,2,,lail,lis
52u,,0,_,t,1,2,,lai,mis
52u,,0,_,t,1,2,,lais,kis
52u,,0,_,t,1,2,,lai,tos
52u,,0,_,t,1,2,,la,kas
52u,,0,_,t,1,2,,lan,nis
52u,,0,_,t,1,2,,las,kos
52u,,0,_,t,1,2,,la,tis
52u,,0,_,t,1,2,,liu,kas
52u,,0,_,t,1,2,,lu,his
52u,,0,_,t,1,2,,luon,nis
52u,,0,_,t,1,2,,maa,lais
52u,,0,_,t,1,2,,maal,lis
52u,,0,_,t,1,2,,maan,nos
52u,,0,_,t,1,2,,me,hus
52u,,0,_,t,1,2,,mo,nis
52u,,0,_,t,1,2,,mul,lis
52u,,0,_,t,1,2,,muo,dos
52u,,0,_,t,1,2,,mu,rus
52u,,0,_,t,1,2,,mut,kis
52u,,0,_,t,1,2,,na,his
52u,,0,_,t,1,2,,nai,sis
52u,,0,_,t,1,2,,nie,tos
52u,,0,_,t,1,2,,no,los
52u,,0,_,t,1,2,,nor,jis
52u,,0,_,t,1,2,,not,kis
52u,,0,_,t,1,2,,on,nis
52u,,0,_,t,1,2,,o,ras
52u,,0,_,t,1,2,,pa,has
52u,,0,_,t,1,2,,pa,kas
52u,,0,_,t,1,2,,pal,jas
52u,,0,_,t,1,2,,pe,las
52u,,0,_,t,1,2,,pen,sas
52u,,0,_,t,1,2,,pe,rus
52u,,0,_,t,1,2,,pi,kais
52u,,0,_,t,1,2,,pil,las
52u,,0,_,t,1,2,,pol,vis
52u,,0,_,t,1,2,,por,ras
52u,,0,_,t,1,2,,puh,dis
52u,,0,_,t,1,2,,pul,lis
52u,,0,_,t,1,2,,puls,kis
52u,,0,_,t,1,2,,pu,nas
52u,,0,_,t,1,2,,pu,ris
52u,,0,_,t,1,2,,raa,is
52u,,0,_,t,1,2,,rai,tis
52u,,0,_,t,1,2,,rai,vos
52u,,0,_,t,1,2,,ra,kas
52u,,0,_,t,1,2,,ra,pis
52u,,0,_,t,1,2,,ra,vis
52u,,0,_,t,1,2,,rei,pas
52u,,0,_,t,1,2,,rie,mas
52u,,0,_,t,1,2,,ri,kas
52u,,0,_,t,1,2,,rin,nas
52u,,0,_,t,1,2,,roh,kais
52u,,0,_,t,1,2,,ru,mis
52u,,0,_,t,1,2,,run,sas
52u,,0,_,t,1,2,,rus,kis
52u,,0,_,t,1,2,,ru,tis
52u,,0,_,t,1,2,,ruu,mis
52u,,0,_,t,1,2,,sai,ras
52u,,0,_,t,1,2,,sa,mais
52u,,0,_,t,1,2,,sa,mas
52u,,0,_,t,1,2,,sa,os
52u,,0,_,t,1,2,,sar,veis
52u,,0,_,t,1,2,,sa,vus
52u,,0,_,t,1,2,,so,kais
52u,,0,_,t,1,2,,so,mis
52u,,0,_,t,1,2,,sor,jis
52u,,0,_,t,1,2,,sou,kis
52u,,0,_,t,1,2,,sui,pis
52u,,0,_,t,1,2,,suo,ris
52u,,0,_,t,1,2,,su,pis
52u,,0,_,t,1,2,,sur,kas
52u,,0,_,t,1,2,,tah,dis
52u,,0,_,t,1,2,,te,hos
52u,,0,_,t,1,2,,tie,dos
52u,,0,_,t,1,2,,to,dis
52u,,0,_,t,1,2,,tui,mis
52u,,0,_,t,1,2,,tu,lis
52u,,0,_,t,1,2,,tu,los
52u,,0,_,t,1,2,,tuot,teis
52u,,0,_,t,1,2,,tus,kas
52u,,0,_,t,1,2,,tu,tus
52u,,0,_,t,1,2,,tuu,his
52u,,0,_,t,1,2,,uu,dis
52u,,0,_,t,1,2,,vah,vis
52u,,0,_,t,1,2,,va,lais
52u,,0,_,t,1,2,,va,lis
52u,,0,_,t,1,2,,val,mis
52u,,0,_,t,1,2,,va,los
52u,,0,_,t,1,2,,val,pas
52u,,0,_,t,1,2,,van,kis
52u,,0,_,t,1,2,,var,jos
52u,,0,_,t,1,2,,var,mis
52u,,0,_,t,1,2,,vau,ras
52u,,0,_,t,1,2,,ve,dos
52u,,0,_,t,1,2,,vel,tos
52u,,0,_,t,1,2,,ver,kos
52u,,0,_,t,1,2,,vi,has
52u,,0,_,t,1,2,,vii,sas
52u,,0,_,t,1,2,,vil,kas
52u,,0,_,t,1,2,,vi,lus
52u,,0,_,t,1,2,,vim,mas
52u,,0,_,t,1,2,,voi,mis
52u,,0,_,t,1,3,,abst,rak,tis
52u,,0,_,t,1,3,,ai,heel,lis
52u,,0,_,t,1,3,,ai,neel,lis
52u,,0,_,t,1,3,,ak,tii,vis
52u,,0,_,t,1,3,,al,ler,gis
52u,,0,_,t,1,3,,ba,naa,lis
52u,,0,_,t,1,3,,eh,dol,lis
52u,,0,_,t,1,3,,e,ri,kois
52u,,0,_,t,1,3,,e,ri,lais
52u,,0,_,t,1,3,,e,root,tis
52u,,0,_,t,1,3,,fos,sii,lis
52u,,0,_,t,1,3,g,lo,baa,lis
52u,,0,_,t,1,3,,har,mo,nis
52u,,0,_,t,1,3,,har,vi,nais
52u,,0,_,t,1,3,,hu,maa,nis
52u,,0,_,t,1,3,,im,muu,nis
52u,,0,_,t,1,3,,kau,pal,lis
52u,,0,_,t,1,3,,kau,pun,gis
52u,,0,_,t,1,3,,ko,neel,lis
52u,,0,_,t,1,3,,konk,reet,tis
52u,,0,_,t,1,3,,kont,to,ris
52u,,0,_,t,1,3,,ko,ti,mais
52u,,0,_,t,1,3,,lan,si,mais
52u,,0,_,t,1,3,,mah,dol,lis
52u,,0,_,t,1,3,,ma,lig,nis
52u,,0,_,t,1,3,,mal,til,lis
52u,,0,_,t,1,3,,ma,nee,ris
52u,,0,_,t,1,3,,me,kaa,nis
52u,,0,_,t,1,3,,mo,der,nis
52u,,0,_,t,1,3,,mo,ni,nais
52u,,0,_,t,1,3,,muu,ka,lais
52u,,0,_,t,1,3,,nais,val,tais
52u,,0,_,t,1,3,,neu,root,tis
52u,,0,_,t,1,3,,neut,raa,lis
52u,,0,_,t,1,3,,nor,maa,lis
52u,,0,_,t,1,3,,o,sal,lis
52u,,0,_,t,1,3,,pai,kal,lis
52u,,0,_,t,1,3,,pas,sii,vis
52u,,0,_,t,1,3,,pin,nal,lis
52u,,0,_,t,1,3,,po,liit,tis
52u,,0,_,t,1,3,,rans,ka,lais
52u,,0,_,t,1,3,,re,aa,lis
52u,,0,_,t,1,3,,ruot,sa,lais
52u,,0,_,t,1,3,,ruu,miil,lis
52u,,0,_,t,1,3,,sa,man,lais
52u,,0,_,t,1,3,,so,ke,ris
52u,,0,_,t,1,3,,su,ku,lais
52u,,0,_,t,1,3,,suo,ma,lais
52u,,0,_,t,1,3,,teh,das,mais
52u,,0,_,t,1,3,,te,ol,lis
52u,,0,_,t,1,3,,to,del,lis
52u,,0,_,t,1,3,,ur,baa,nis
52u,,0,_,t,1,3,,va,ki,nais
52u,,0,_,t,1,3,,vi,ral,lis
52u,,0,_,t,1,4,,a,jan,koh,tais
52u,,0,_,t,1,4,,a,jan,mu,kais
52u,,0,_,t,1,4,,ak,tu,aa,lis
52u,,0,_,t,1,4,,am,ma,til,lis
52u,,0,_,t,1,4,,am,mat,ti,lais
52u,,0,_,t,1,4,,au,to,maat,tis
52u,,0,_,t,1,4,,bu,rok,raat,tis
52u,,0,_,t,1,4,,de,mok,raat,tis
52u,,0,_,t,1,4,,di,gi,taa,lis
52u,,0,_,t,1,4,,e,ri,ar,vois
52u,,0,_,t,1,4,,eu,roop,pa,lais
52u,,0,_,t,1,4,,ha,vain,nol,lis
52u,,0,_,t,1,4,,kak,sin,ker,tais
52u,,0,_,t,1,4,,kan,san,val,tais
52u,,0,_,t,1,4,,kau,pun,ki,lais
52u,,0,_,t,1,4,,kau,pun,ki,mais
52u,,0,_,t,1,4,,kes,ki,luok,kais
52u,,0,_,t,1,4,,kol,min,ker,tais
52u,,0,_,t,1,4,,ku,see,na,lais
52u,,0,_,t,1,4,,li,be,raa,lis
52u,,0,_,t,1,4,,maa,il,mal,lis
52u,,0,_,t,1,4,,ma,te,maat,tis
52u,,0,_,t,1,4,,mi,ne,raa,lis
52u,,0,_,t,1,4,,mo,ni,a,lais
52u,,0,_,t,1,4,,mo,ni,muo,tois
52u,,0,_,t,1,4,,mo,ni,mut,kais
52u,,0,_,t,1,4,,mo,ni,puo,lis
52u,,0,_,t,1,4,,ne,lin,ker,tais
52u,,0,_,t,1,4,,oi,keis,to,lais
52u,,0,_,t,1,4,,o,ma,va,rais
52u,,0,_,t,1,4,,pa,han,laa,tuis
52u,,0,_,t,1,4,,por,va,ril,lis
52u,,0,_,t,1,4,p,ro,duk,tii,vis
52u,,0,_,t,1,4,p,ro,le,taa,ris
52u,,0,_,t,1,4,,ra,di,kaa,lis
52u,,0,_,t,1,4,,sa,man,kal,tais
52u,,0,_,t,1,4,,sa,man,suun,tais
52u,,0,_,t,1,4,,sek,su,aa,lis
52u,,0,_,t,1,4,,se,ku,laa,ris
52u,,0,_,t,1,4,,so,si,aa,lis
52u,,0,_,t,1,4,s,pe,si,aa,lis
52u,,0,_,t,1,4,,ta,sa,puo,lis
52u,,0,_,t,1,4,,uh,den,mu,kais
52u,,0,_,t,1,4,,uh,den,suun,tais
52u,,0,_,t,1,4,,uk,si,puo,lis
52u,,0,_,t,1,4,,va,ka,va,rais
52u,,0,_,t,1,4,,val,ti,ol,lis
52u,,0,_,t,1,5,,a,me,rik,ka,lais
52u,,0,_,t,1,5,,ar,vo,pa,pe,ris
52u,,0,_,t,1,5,,ma,te,ri,aa,lis
52u,,0,_,t,1,5,,paa,o,ma,val,tais
52u,,0,_,t,1,5,,ra,ti,o,naa,lis
52u,,0,_,t,1,5,,u,ni,ver,saa,lis
52u,,0,_,t,1,5,,va,sem,mis,to,lais
52u,,0,_,t,1,6,,tar,koi,tuk,sen,mu,kais
52u,,0,_,t,1,7,,ins,ti,tu,ti,o,naa,lis
52u,,0,_,t,2,1,,es
52u,,0,_,t,2,1,,hies
52u,,0,_,t,2,1,,lies
52u,,0,_,t,2,1,,lous
52u,,0,_,t,2,1,,pus
52u,,0,_,t,2,1,,rans
52u,,0,_,t,2,1,,saas
52u,,0,_,t,2,1,,sees
52u,,0,_,t,2,1,,tuls
52u,,0,_,t,2,1,,vais
52u,,0,_,t,2,2,,ai,mis
52u,,0,_,t,2,2,,al,lis
52u,,0,_,t,2,2,,e,dis
52u,,0,_,t,2,2,,eh,kais
52u,,0,_,t,2,2,,e,ris
52u,,0,_,t,2,2,,hai,kais
52u,,0,_,t,2,2,,ham,mas
52u,,0,_,t,2,2,,har,mis
52u,,0,_,t,2,2,,hen,gas
52u,,0,_,t,2,2,,hen,kis
52u,,0,_,t,2,2,,he,ris
52u,,0,_,t,2,2,,her,kis
52u,,0,_,t,2,2,,hol,mis
52u,,0,_,t,2,2,,hou,rus
52u,,0,_,t,2,2,,ih,mis
52u,,0,_,t,2,2,,il,mes
52u,,0,_,t,2,2,,jar,jes
52u,,0,_,t,2,2,,jar,keis
52u,,0,_,t,2,2,,jau,kis
52u,,0,_,t,2,2,,jul,his
52u,,0,_,t,2,2,,jur,kis
52u,,0,_,t,2,2,,kan,sis
52u,,0,_,t,2,2,,kap,ris
52u,,0,_,t,2,2,,ka,ris
52u,,0,_,t,2,2,,kar,jis
52u,,0,_,t,2,2,,kaun,nis
52u,,0,_,t,2,2,,kau,ris
52u,,0,_,t,2,2,,kel,lis
52u,,0,_,t,2,2,,kiel,teis
52u,,0,_,t,2,2,,kil,pis
52u,,0,_,t,2,2,,kip,ris
52u,,0,_,t,2,2,,ki,ris
52u,,0,_,t,2,2,,ki,tis
52u,,0,_,t,2,2,,kou,kis
52u,,0,_,t,2,2,,kou,ris
52u,,0,_,t,2,2,,kul,las
52u,,0,_,t,2,2,,kuu,kis
52u,,0,_,t,2,2,,kuu,ris
52u,,0,_,t,2,2,,la,hes
52u,,0,_,t,2,2,,lan,tis
52u,,0,_,t,2,2,,li,kis
52u,,0,_,t,2,2,,li,tis
52u,,0,_,t,2,2,,luu,his
52u,,0,_,t,2,2,,luu,kis
52u,,0,_,t,2,2,,ma,tas
52u,,0,_,t,2,2,,me,nes
52u,,0,_,t,2,2,,mie,his
52u,,0,_,t,2,2,,mie,lis
52u,,0,_,t,2,2,,mu,kis
52u,,0,_,t,2,2,,muo,has
52u,,0,_,t,2,2,,nar,kas
52u,,0,_,t,2,2,,nur,pis
52u,,0,_,t,2,2,,pe,las
52u,,0,_,t,2,2,,pel,kis
52u,,0,_,t,2,2,,pil,vis
52u,,0,_,t,2,2,,pin,nis
52u,,0,_,t,2,2,,pi,ris
52u,,0,_,t,2,2,,pit,kas
52u,,0,_,t,2,2,,pit,kis
52u,,0,_,t,2,2,,pou,his
52u,,0,_,t,2,2,,puo,ris
52u,,0,_,t,2,2,,ran,sis
52u,,0,_,t,2,2,,ruh,dis
52u,,0,_,t,2,2,,ru,pis
52u,,0,_,t,2,2,,ru,vas
52u,,0,_,t,2,2,,sah,kois
52u,,0,_,t,2,2,,sie,vis
52u,,0,_,t,2,2,,si,nis
52u,,0,_,t,2,2,,si,sais
52u,,0,_,t,2,2,,sit,kis
52u,,0,_,t,2,2,,si,vis
52u,,0,_,t,2,2,,sun,kis
52u,,0,_,t,2,2,,suul,lis
52u,,0,_,t,2,2,,tek,nis
52u,,0,_,t,2,2,,te,ras
52u,,0,_,t,2,2,,tii,vis
52u,,0,_,t,2,2,,tuh,mis
52u,,0,_,t,2,2,,tu,kas
52u,,0,_,t,2,2,,tul,pis
52u,,0,_,t,2,2,,tul,sis
52u,,0,_,t,2,2,,tuo,las
52u,,0,_,t,2,2,,tuol,lis
52u,,0,_,t,2,2,,tu,pis
52u,,0,_,t,2,2,,tur,mis
52u,,0,_,t,2,2,,tut,tois
52u,,0,_,t,2,2,,uh,dis
52u,,0,_,t,2,2,,u,leis
52u,,0,_,t,2,2,,ul,pis
52u,,0,_,t,2,2,,vaa,ris
52u,,0,_,t,2,2,,ve,res
52u,,0,_,t,2,2,,ve,ris
52u,,0,_,t,2,2,,ve,tis
52u,,0,_,t,2,2,,vet,ris
52u,,0,_,t,2,2,,vii,vas
52u,,0,_,t,2,2,,vir,kis
52u,,0,_,t,2,3,,a,ka,mus
52u,,0,_,t,2,3,,a,lul,lis
52u,,0,_,t,2,3,,e,si,neis
52u,,0,_,t,2,3,,ih,mis,mais
52u,,0,_,t,2,3,,i,ka,vus
52u,,0,_,t,2,3,,it,se,nais
52u,,0,_,t,2,3,,pol,la,mus
